level,market,brand_id,brand_name,brand_normalized,matched_brand_in_master,current_value,target_value,policy,match_type,action,confidence
cd,cd_007,sb_007_00278,다비듀오,다비듀오,다비듀오,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00282,로바듀엣,로바듀엣,로바듀엣,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00284,로에제,로에제,로에제,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00287,크레젯,크레젯,크레젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00291,크로우젯,크로우젯,크로우젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00294,탑스타틴 에프,탑스타틴에프,탑스타틴에프,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00297,알제트,알제트,알제트,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00300,로바 이지,로바이지,로바이지,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00302,로수탄젯,로수탄젯,로수탄젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00305,로우로제,로우로제,로우로제,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00306,듀오논,듀오논,듀오논,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00309,로티브,로티브,로티브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00312,로수엠젯,로수엠젯,로수엠젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00316,로수에제,로수에제,로수에제,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00319,로젯,로젯,로젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00323,이지산트,이지산트,이지산트,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00327,뉴스타젯 알,뉴스타젯알,뉴스타젯알,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00330,로제로우,로제로우,로제로우,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00333,로타젯,로타젯,로타젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00336,에제로수,에제로수,에제로수,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00340,로티젯,로티젯,로티젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00343,크레트롤,크레트롤,크레트롤,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00346,슈바젯,슈바젯,슈바젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00349,크레스젯,크레스젯,크레스젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00351,로제티브,로제티브,로제티브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00354,립스타 플러스,립스타플러스,립스타플러스,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00357,로수 듀오,로수듀오,로수듀오,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00360,로바젯,로바젯,로바젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00364,로젯탐,로젯탐,로젯탐,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00367,크레아진 플러스,크레아진플러스,크레아진플러스,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00370,유로바젯,유로바젯,유로바젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00373,로수바미브,로수바미브,로수바미브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00377,크레바젯,크레바젯,크레바젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00380,드롭탑,드롭탑,드롭탑,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00383,로제듀오,로제듀오,로제듀오,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00387,로수브젯,로수브젯,로수브젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00390,로미젯,로미젯,로미젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00393,크바젯,크바젯,크바젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00396,로스토린,로스토린,로스토린,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00399,로수에젯,로수에젯,로수에젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00402,메가로젯,메가로젯,메가로젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00405,크레더블,크레더블,크레더블,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00409,로수젯,로수젯,로수젯,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00413,로티미브,로티미브,로티미브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00416,콤비로제,콤비로제,콤비로제,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00419,에슈바,에슈바,에슈바,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00422,크레스티브,크레스티브,크레스티브,"ezetimibe,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00426,바이제틴,바이제틴,바이제틴,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00428,심바듀엣,심바듀엣,심바듀엣,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00429,베아토린,베아토린,베아토린,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00431,아이토린,아이토린,아이토린,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00433,엔피토린,엔피토린,엔피토린,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00435,심바트롤,심바트롤,심바트롤,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00437,바이테롤,바이테롤,바이테롤,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00439,심바제트,심바제트,심바제트,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00441,이지심바,이지심바,이지심바,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00443,바이시브,바이시브,바이시브,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00445,듀오토린,듀오토린,듀오토린,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00447,에제심바,에제심바,에제심바,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00449,씨트토린,씨트토린,씨트토린,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00451,바이트린 큐,바이트린큐,바이트린큐,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00453,바이토린,바이토린,바이토린,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00456,심바토린,심바토린,심바토린,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00458,심제트,심제트,심제트,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00460,심펙스 듀오,심펙스듀오,심펙스듀오,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00462,바이제타,바이제타,바이제타,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00464,바스타에,바스타에,바스타에,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00466,에제스타,에제스타,에제스타,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00468,바이테브,바이테브,바이테브,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00470,바이스타,바이스타,바이스타,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00472,임펙트윈,임펙트윈,임펙트윈,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00474,심록스 에이,심록스에이,심록스에이,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00475,심록스 에프,심록스에프,심록스에프,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00476,바이스틴,바이스틴,바이스틴,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00478,이지토린,이지토린,이지토린,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00480,심바티브,심바티브,심바티브,"ezetimibe,  simvastatin",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00482,업타바,업타바,업타바,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00483,피에프,피에프,피에프,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00484,피타론 에프,피타론에프,피타론에프,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00485,피타뉴펜,피타뉴펜,피타뉴펜,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00486,리바펜,리바펜,리바펜,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00487,뉴스타틴 듀오,뉴스타틴듀오,뉴스타틴듀오,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00488,셀타펜,셀타펜,셀타펜,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00489,스타페노,스타페노,스타페노,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00490,페바로 에프,페바로에프,페바로에프,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00491,타스페노,타스페노,타스페노,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00492,피바펜,피바펜,피바펜,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00493,리로우펜,리로우펜,리로우펜,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00494,리페스틴,리페스틴,리페스틴,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00495,스타펜,스타펜,스타펜,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00496,리바페논,리바페논,리바페논,"fenofibrate granule,  pitavastatin calcium",PTV/Fenofibrate granule,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00497,프라바페닉스,프라바페닉스,프라바페닉스,"fenofibrate,  pravastatin sodium",PRV/Fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00498,피타릭,피타릭,피타릭,"fenofibric acid,  pitavastatin calcium hydrate  ( as pitavastatin calcium)",PTV/Fenofibric acid,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00500,피타스론,피타스론,피타스론,"micronized fenofibrate,  pitavastatin calcium",PTV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00501,바로페노,바로페노,바로페노,"micronized fenofibrate,  pitavastatin calcium",PTV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00502,피타렛,피타렛,피타렛,"micronized fenofibrate,  pitavastatin calcium",PTV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00503,피타에프,피타에프,피타에프,"micronized fenofibrate,  pitavastatin calcium",PTV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00504,페타바,페타바,페타바,"micronized fenofibrate,  pitavastatin calcium",PTV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00505,제피노,제피노,제피노,"micronized fenofibrate,  pitavastatin calcium",PTV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00506,피타로우 에프,피타로우에프,피타로우에프,"micronized fenofibrate,  pitavastatin calcium",PTV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00507,리파틴 듀오,리파틴듀오,리파틴듀오,"micronized fenofibrate,  pitavastatin calcium",PTV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00508,콜립,콜립,콜립,"micronized fenofibrate,  simvastatin",SMV/Micronized fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00510,로메가,로메가,로메가,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00511,로수메가,로수메가,로수메가,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00512,메가로반,메가로반,메가로반,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00513,크라티지,크라티지,크라티지,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00514,토탈산트,토탈산트,토탈산트,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00515,메가 엠 듀얼,메가엠듀얼,메가엠듀얼,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00516,크레메가,크레메가,크레메가,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00517,로수맥 콤비젤,로수맥콤비젤,로수맥콤비젤,"omega-3-acids ethyl esters90,  rosuvastatin calcium | omega-3-acids ethyl esters90,  rosuvastatin calcium  ( as rosuvastatin)",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00518,뉴마코 알,뉴마코알,뉴마코알,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00519,로제코,로제코,로제코,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00520,오메가원 플러스,오메가원플러스,오메가원플러스,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00521,로수바코,로수바코,로수바코,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00522,로수코마,로수코마,로수코마,"omega-3-acids ethyl esters90,  rosuvastatin calcium",,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00524,베자립,베자립,베자립,bezafibrate,,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00526,티지페논,티지페논,티지페논,choline fenofibrate  ( as fenofibric acid),Choline fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00527,페노코린,페노코린,페노코린,choline fenofibrate  ( as fenofibric acid),Choline fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00528,페노바,페노바,페노바,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00529,네오페노,네오페노,네오페노,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00531,페노브,페노브,페노브,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00532,페노핍,페노핍,페노핍,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00533,페노핀,페노핀,페노핀,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00534,글리펜 서방,글리펜서방,,fenofibrate,fenofibrate,molecule,unmatched,NOOP,LOW
cd,cd_007,sb_007_00535,글리펜 슈프림,글리펜슈프림,글리펜슈프림,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00536,페노피,페노피,페노피,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00537,리피멧,리피멧,리피멧,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00538,페노딜,페노딜,페노딜,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00539,리피딜 슈프라,리피딜슈프라,리피딜슈프라,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00540,리피딜 엔티,리피딜엔티,리피딜엔티,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00541,티지프리,티지프리,티지프리,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00542,페노웰,페노웰,페노웰,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00543,페노레이트,페노레이트,페노레이트,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00544,리피페노,리피페노,리피페노,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00545,페노피브,페노피브,페노피브,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00546,리페돌,리페돌,리페돌,fenofibrate | micronized fenofibrate,fenofibrate,molecule,normalized,UPDATE,HIGH
cd,cd_007,sb_007_00547,로오딜슈프라,로오딜슈프라,로오딜슈프라,fenofibrate,fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00548,로피롤 에이,로피롤에이,로피롤에이,fenofibric acid,fenofibric acid,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00549,페노릭스 EH,페노릭스EH,페노릭스EH,fenofibric acid,fenofibric acid,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00550,뉴브릭 이에이치,뉴브릭이에이치,뉴브릭이에이치,fenofibric acid,fenofibric acid,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00551,페노시드,페노시드,페노시드,fenofibric acid,fenofibric acid,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00552,제일 로피드,제일로피드,제일로피드,gemfibrozil,,molecule,normalized,SET_NULL,HIGH
cd,cd_007,sb_007_00553,비스론,비스론,비스론,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00554,리필펜,리필펜,리필펜,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00555,페노베이트,페노베이트,페노베이트,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00556,노피드,노피드,노피드,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00557,페노렌,페노렌,페노렌,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00558,마이페노,마이페노,마이페노,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00559,로피롤에스,로피롤에스,로피롤에스,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00560,페노피딜,페노피딜,페노피딜,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00562,리도스,리도스,리도스,micronized fenofibrate,micronized fenofibrate,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00563,지마코 미니,지마코미니,지마코미니,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00564,오마코 미니,오마코미니,오마코미니,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00565,오마코,오마코,오마코,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00566,오마칸,오마칸,오마칸,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00567,오메신,오메신,오메신,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00568,다림 오메가3,다림오메가3,다림오메가3,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00569,오마티지 미니,오마티지미니,오마티지미니,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00570,오마티지,오마티지,오마티지,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00571,오마스 미니,오마스미니,오마스미니,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00572,티지코,티지코,티지코,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00573,오엠지 미니,오엠지미니,오엠지미니,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00574,메가로우,메가로우,메가로우,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00575,서울 오메가 3,서울오메가3,서울오메가3,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00576,메가엠 미니,메가엠미니,메가엠미니,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00577,메가엠,메가엠,메가엠,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00578,아주코,아주코,아주코,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00579,미니마코,미니마코,미니마코,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00580,휴메가 미니,휴메가미니,휴메가미니,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00581,휴메가,휴메가,휴메가,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00582,메가트리,메가트리,메가트리,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00583,뉴마론,뉴마론,뉴마론,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00584,오마론 미니,오마론미니,오마론미니,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00585,오마론,오마론,오마론,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00586,오스메가,오스메가,오스메가,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
cd,cd_007,sb_007_00587,위마코,위마코,위마코,omega-3-acids ethyl esters90,omega-3-acids ethyl esters90,molecule,normalized,NOOP,HIGH
