brand_id,column,before,after
sb_006_00646,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00646,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00647,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00647,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00648,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00648,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00649,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00649,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00650,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00650,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00651,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00651,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00652,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00652,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00653,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00653,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00654,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00654,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00655,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00655,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00656,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00656,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00657,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00657,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00658,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00658,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00659,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00659,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00660,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00660,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00661,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00661,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00662,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00662,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00663,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00663,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00664,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00664,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00665,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00665,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00666,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00666,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00667,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00667,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00668,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00668,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00669,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00669,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00670,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00670,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00671,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00671,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00672,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00672,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00673,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00673,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00674,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00674,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00675,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00675,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00676,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00676,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00677,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00677,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00678,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00678,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00679,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00679,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00680,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00680,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00681,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00681,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00682,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00682,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00683,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00683,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00684,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00684,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00685,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00685,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00686,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00686,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00687,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00687,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00688,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00688,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00689,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00689,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00690,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00690,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00691,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00691,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00692,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00692,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00693,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00693,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00694,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00694,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00695,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00695,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00696,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00696,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00697,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00697,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00698,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00698,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00699,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00699,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00700,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00700,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00701,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00701,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00702,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00702,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00703,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00703,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00704,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00704,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00705,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00705,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00706,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00706,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00707,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00707,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00708,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00708,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00709,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00709,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00710,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00710,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00711,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00711,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00712,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00712,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00713,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00713,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00714,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00714,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00715,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00715,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00716,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00716,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00717,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00717,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00718,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00718,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00719,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00719,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00720,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00720,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00721,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00721,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00722,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00722,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00723,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00723,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00724,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00724,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00725,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00725,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00726,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00726,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00727,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00727,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00728,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00728,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00729,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00729,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00730,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00730,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00731,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00731,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00732,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00732,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00733,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00733,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00734,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00734,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00735,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00735,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00736,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00736,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00737,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00737,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00738,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00738,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00739,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00739,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00740,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00740,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00741,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00741,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00742,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00742,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00743,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00743,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00744,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00744,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00745,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00745,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
sb_006_00746,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sb_006_00746,ingested_at,2026-05-17T07:07:25.045131,2026-05-18T16:21:40
