product_id,column,before,after
sp_006_00543_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00544_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00544_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00545_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00545_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00546_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00546_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00547_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00547_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00548_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00548_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00549_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00549_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00550_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00550_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00551_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00551_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00552_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00552_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00553_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00553_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00554_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00554_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00555_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00555_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00556_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00556_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00557_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00557_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00558_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00558_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00559_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00559_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00560_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00560_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00561_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00561_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00562_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00562_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00563_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00563_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00564_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00564_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00565_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00565_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00566_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00566_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00567_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00567_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00568_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00568_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00569_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00569_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00570_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00570_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00571_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00571_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00572_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00572_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00573_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00573_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00574_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00574_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00575_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00575_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00576_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00576_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00577_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00577_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00578_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00578_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00579_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00579_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00580_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00580_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00581_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00581_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00582_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00582_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00583_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00583_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00584_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00584_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00585_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00585_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00586_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00586_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00587_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00587_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00588_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00588_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00589_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00589_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00590_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00590_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00591_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00591_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00592_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00592_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00593_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00593_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00594_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00594_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00595_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00595_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00596_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00596_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00597_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00597_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00598_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00598_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00599_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00599_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00600_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00600_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00601_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00601_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00602_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00602_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00603_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00603_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00604_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00604_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00605_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00605_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00606_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00606_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00607_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00607_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00608_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00608_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00609_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00609_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00610_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00610_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00611_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00611_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00612_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00612_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00613_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00613_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00614_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00614_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00615_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00615_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00616_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00616_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00617_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00617_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00618_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00618_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00619_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00619_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00620_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00620_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00621_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00621_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00622_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00622_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00623_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00623_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00624_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00624_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00625_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00625_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00626_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00626_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00627_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00627_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00628_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00628_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00629_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00629_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00630_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00630_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00631_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00631_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00632_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00632_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00633_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00633_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00634_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00634_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00635_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00635_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00636_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00636_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00637_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00637_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00638_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00638_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00639_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00639_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00640_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00640_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
sp_006_00641_001,source_file_version,MI팀_시장분석 AI_시장 분석 Master Version (260422).xlsx,MI팀_시장분석 AI_시장 분석 Master Version (원본파일 점검용 재공유 2026.05.18).xlsx
sp_006_00641_001,ingested_at,2026-05-17T07:09:02.212513,2026-05-18T16:23:58
